event_id,user_id,coupon_id,event_name,timestamp,days_to_expiry,device_os,app_version
e_f23a48862b,u_042,c_dc6b98c3,coupon__view__detail,2026-02-26T18:13:03,3,ios,1.0.0
e_10fc322bff,u_053,c_ffc0062c,coupon__view__detail,2026-02-26T18:33:23,19,ios,1.0.0
e_51a240c42b,u_032,c_94a84fa8,coupon__start__create,2026-02-26T19:27:38,21,ios,1.0.0
e_35ebe324c9,u_032,c_94a84fa8,coupon__complete__create,2026-02-26T19:27:58,21,ios,1.0.0
e_60e9350510,u_021,c_18da0cf4,coupon__view__detail,2026-02-26T19:34:08,24,ios,1.0.1
e_e7acba54d8,u_027,c_c2d663ac,coupon__view__detail,2026-02-26T20:11:51,9,ios,1.1.0
e_9871c93497,u_029,c_a9edfab2,coupon__start__create,2026-02-26T21:25:47,33,android,1.0.1
e_3fe17c3362,u_029,c_a9edfab2,coupon__complete__create,2026-02-26T21:27:05,33,ios,1.0.0
e_c29f026613,u_045,c_1954bbfe,coupon__view__detail,2026-02-26T21:53:12,40,android,1.0.1
e_fee9574414,u_042,c_84f387ee,coupon__view__detail,2026-02-26T22:05:39,8,android,1.0.0
e_205774722c,u_077,c_8c9ea7c0,coupon__complete__redeem,2026-02-26T23:01:48,5,ios,1.0.0
e_599436967f,u_058,c_81f1b764,coupon__start__create,2026-02-26T23:41:08,28,ios,1.0.1
e_5262784379,u_058,c_81f1b764,coupon__complete__create,2026-02-26T23:41:48,28,ios,1.0.0
e_ba0a4a8b68,u_029,c_8bcedf2e,coupon__view__detail,2026-02-26T23:52:04,23,ios,1.0.0
e_2251a0bce7,u_038,c_22cfc426,coupon__complete__expire,2026-02-26T23:59:00,0,android,1.0.1
e_01c63f3f25,u_080,c_edbf679e,coupon__view__detail,2026-02-27T01:06:53,36,android,1.0.1
e_9e7507f65c,u_055,c_6af6f011,coupon__view__detail,2026-02-27T01:50:59,23,android,1.0.1
e_f12b7ab405,u_059,c_e3cb52d7,coupon__view__detail,2026-02-27T02:22:27,31,android,1.0.1
e_5e9adefae5,u_037,c_7604d7e8,coupon__complete__redeem,2026-02-27T02:35:13,12,android,1.0.1
e_a1c190fd1e,u_004,c_c9db6814,coupon__view__detail,2026-02-27T02:56:12,18,android,1.1.0
e_507b43bca6,u_065,c_e4cb0dc7,coupon__view__detail,2026-02-27T03:26:28,0,android,1.0.0
e_ea2f16a856,u_068,c_ba15a4de,coupon__view__detail,2026-02-27T04:11:00,10,ios,1.0.0
e_117c691d98,u_074,c_cb421e89,coupon__view__detail,2026-02-27T04:56:27,1,android,1.1.0
e_b492c59b79,u_040,c_6d9f8cda,coupon__view__detail,2026-02-27T05:20:09,19,ios,1.1.0
e_5ba91e77a6,u_050,c_be195116,coupon__complete__redeem,2026-02-27T05:24:14,12,ios,1.1.0
e_c637abec27,u_019,c_265b7062,coupon__start__create,2026-02-27T05:28:16,32,ios,1.1.0
e_ecafbe9012,u_019,c_265b7062,coupon__complete__create,2026-02-27T05:29:14,32,android,1.0.0
e_d888ef6c18,u_080,c_c2ce7793,coupon__view__detail,2026-02-27T06:01:16,20,android,1.0.0
e_62f768984d,u_047,c_52c67c88,coupon__view__detail,2026-02-27T06:05:26,21,android,1.1.0
e_f3d49c5ff1,u_051,c_df156e18,coupon__start__create,2026-02-27T06:42:54,49,ios,1.1.0
e_1e27a7a016,u_051,c_df156e18,coupon__complete__create,2026-02-27T06:43:52,49,android,1.1.0
e_a994cce7d0,u_018,c_c340551b,coupon__start__create,2026-02-27T07:08:05,37,android,1.0.1
e_0590231a09,u_018,c_c340551b,coupon__complete__create,2026-02-27T07:08:55,37,android,1.1.0
e_0e1e2e66d0,u_039,c_ebfd877d,coupon__start__create,2026-02-27T07:16:27,13,ios,1.1.0
e_9e4c7b2011,u_039,c_ebfd877d,coupon__complete__create,2026-02-27T07:17:33,13,ios,1.1.0
e_6e1b458546,u_047,c_51e5d44a,coupon__start__create,2026-02-27T07:18:44,18,ios,1.1.0
e_11f6a10210,u_077,c_9de9bff1,coupon__complete__redeem,2026-02-27T07:21:09,18,ios,1.0.0
e_e643885de3,u_017,c_c60b2538,coupon__view__detail,2026-02-27T07:30:43,48,ios,1.1.0
e_f064f13cd8,u_007,c_c580875e,coupon__start__create,2026-02-27T07:50:53,4,ios,1.0.1
e_244376cc43,u_007,c_c580875e,coupon__complete__create,2026-02-27T07:51:17,4,android,1.1.0
e_7e372d8335,u_036,c_734c777c,coupon__view__detail,2026-02-27T08:26:16,9,android,1.1.0
e_a8f99e4efb,u_022,c_8ae2e512,coupon__view__detail,2026-02-27T08:38:16,3,android,1.1.0
e_6bf1ee393a,u_074,c_b8a99c38,coupon__view__detail,2026-02-27T08:51:43,1,ios,1.1.0
e_87c5ad7d19,u_074,c_b8a99c38,notification__send__expiry_reminder,2026-02-27T09:00:00,1,android,1.1.0
e_fcd97303b5,u_042,c_84f387ee,notification__send__expiry_reminder,2026-02-27T09:00:00,7,android,1.0.0
e_11a17d7975,u_078,c_2aab22f4,notification__send__expiry_reminder,2026-02-27T09:00:00,1,android,1.0.1
e_64aeb91a1c,u_035,c_3d232bd9,notification__send__expiry_reminder,2026-02-27T09:00:00,1,android,1.0.0
e_33ab05a2b3,u_050,c_ff0f2428,notification__send__expiry_reminder,2026-02-27T09:00:00,7,android,1.1.0
e_5301f17529,u_045,c_b1ad9003,notification__send__expiry_reminder,2026-02-27T09:00:00,7,android,1.1.0
e_20248e2ffd,u_055,c_69d1ff59,notification__send__expiry_reminder,2026-02-27T09:00:00,7,ios,1.0.0
e_c416bb9c10,u_025,c_61724d6d,notification__send__expiry_reminder,2026-02-27T09:00:00,7,android,1.1.0
e_36dcc4b6b2,u_025,c_59c5e58d,notification__send__expiry_reminder,2026-02-27T09:00:00,1,android,1.1.0
e_46f0654887,u_006,c_b6ef431c,notification__send__expiry_reminder,2026-02-27T09:00:00,7,android,1.1.0
e_e666464be0,u_051,c_e6a4b085,notification__send__expiry_reminder,2026-02-27T09:00:00,1,android,1.1.0
e_991460ca4d,u_074,c_cb421e89,notification__send__expiry_reminder,2026-02-27T09:00:00,1,android,1.0.1
e_4d67645542,u_032,c_d0218d59,notification__send__expiry_reminder,2026-02-27T09:00:00,7,ios,1.0.1
e_d37b9b4c31,u_008,c_bdbc8e22,notification__send__expiry_reminder,2026-02-27T09:00:00,7,android,1.0.1
e_3f3eba0871,u_035,c_c7d64711,notification__send__expiry_reminder,2026-02-27T09:00:00,7,android,1.1.0
e_633e831197,u_029,c_32ebb7d5,notification__send__expiry_reminder,2026-02-27T09:00:00,1,android,1.1.0
e_196e0e362d,u_003,c_b25a9717,coupon__start__create,2026-02-27T09:10:48,6,ios,1.0.0
e_5215ba8279,u_003,c_b25a9717,coupon__complete__create,2026-02-27T09:11:34,6,android,1.0.0
e_c8241d81c4,u_045,c_b1ad9003,notification__open__expiry_reminder,2026-02-27T09:55:00,7,ios,1.0.1
e_56bafe7a13,u_051,c_e6a4b085,notification__open__expiry_reminder,2026-02-27T10:00:00,1,android,1.1.0
e_a4ddf477e9,u_045,c_b1ad9003,coupon__view__detail,2026-02-27T10:01:00,7,ios,1.1.0
e_8456eeb214,u_051,c_e6a4b085,coupon__view__detail,2026-02-27T10:06:00,1,ios,1.0.1
e_d7e6487523,u_039,c_9149fcbc,coupon__view__detail,2026-02-27T10:39:35,15,android,1.0.1
e_731b23826c,u_029,c_32ebb7d5,notification__open__expiry_reminder,2026-02-27T11:01:00,1,android,1.0.1
e_82e9062d84,u_037,c_31f1de45,coupon__view__detail,2026-02-27T11:21:16,11,android,1.0.0
e_a1fd252e9e,u_046,c_51360542,coupon__view__detail,2026-02-27T12:47:14,8,android,1.0.0
e_c9882e77da,u_051,c_fadc2ae0,coupon__view__detail,2026-02-27T13:47:24,29,android,1.0.0
e_1e6367367a,u_038,c_803476e7,coupon__start__create,2026-02-27T13:52:42,8,android,1.1.0
e_cf4585199e,u_038,c_803476e7,coupon__complete__create,2026-02-27T13:53:59,8,ios,1.0.0
e_fb7cdabf1f,u_061,c_f4a4ac71,coupon__complete__redeem,2026-02-27T14:35:00,2,android,1.0.0
e_83ed7f6963,u_072,c_fbf5dc54,coupon__view__detail,2026-02-27T15:29:49,5,ios,1.1.0
e_a5d8f424da,u_040,c_777f3538,coupon__view__detail,2026-02-27T15:58:05,21,ios,1.0.0
e_b198889de5,u_045,c_b1ad9003,coupon__view__detail,2026-02-27T16:16:36,7,android,1.1.0
e_3a3cb81a96,u_025,c_6b682439,coupon__start__create,2026-02-27T16:42:11,35,ios,1.1.0
e_5341ae57a0,u_025,c_6b682439,coupon__complete__create,2026-02-27T16:42:28,35,android,1.0.0
e_2a53828089,u_008,c_5943dfc4,coupon__view__detail,2026-02-27T17:24:26,13,ios,1.1.0
e_20939a3218,u_069,c_6de7c368,coupon__view__detail,2026-02-27T17:51:47,19,android,1.0.1
e_068f3fae41,u_022,c_8ae2e512,coupon__view__detail,2026-02-27T17:52:23,3,android,1.0.0
e_16a907a5ea,u_048,c_73abbd9e,coupon__start__create,2026-02-27T17:53:41,29,android,1.1.0
e_6527bd885c,u_063,c_ac16742e,coupon__view__detail,2026-02-27T18:28:31,8,android,1.1.0
e_e0c35587e7,u_018,c_35149655,coupon__view__detail,2026-02-27T19:55:28,20,android,1.0.0
e_afecfe4dab,u_005,c_94572570,coupon__view__detail,2026-02-27T20:18:44,35,ios,1.0.0
e_c2545ebe13,u_062,c_eea26660,coupon__complete__redeem,2026-02-27T20:24:38,4,android,1.0.1
e_bb9c525852,u_042,c_dd567216,coupon__start__create,2026-02-27T20:42:02,21,ios,1.0.1
e_ba322517ee,u_042,c_dd567216,coupon__complete__create,2026-02-27T20:42:39,21,ios,1.0.1
e_e07bc76582,u_077,c_8c9ea7c0,coupon__view__detail,2026-02-27T21:42:32,4,android,1.0.1
e_5017d3864d,u_046,c_2d654d35,coupon__start__create,2026-02-27T21:46:21,15,android,1.1.0
e_b5f30442dd,u_046,c_2d654d35,coupon__complete__create,2026-02-27T21:47:33,15,android,1.0.0
e_0e21e8dc9a,u_049,c_47d595c2,coupon__start__create,2026-02-27T22:21:18,20,ios,1.1.0
e_345b21d54b,u_054,c_d45fcd69,coupon__view__detail,2026-02-27T22:40:36,11,android,1.1.0
e_805ac2f33b,u_069,c_6de7c368,coupon__complete__redeem,2026-02-27T22:50:07,19,ios,1.0.0
e_681661b1e6,u_061,c_db43c8b2,coupon__view__detail,2026-02-27T22:53:44,15,android,1.1.0
e_888a1f7fee,u_001,c_368a9400,coupon__view__detail,2026-02-27T23:07:04,38,android,1.1.0
e_ec730a342a,u_061,c_f4a4ac71,coupon__view__detail,2026-02-27T23:41:22,2,ios,1.0.1
e_70aff2421e,u_029,c_14a37243,coupon__start__create,2026-02-27T23:44:15,26,android,1.1.0
e_a3d5382e8a,u_029,c_14a37243,coupon__complete__create,2026-02-27T23:45:18,26,ios,1.1.0
e_b0341a189e,u_062,c_e8c4133e,coupon__view__detail,2026-02-27T23:47:29,34,ios,1.1.0
e_4d950a47b6,u_030,c_dbaf1e64,coupon__complete__expire,2026-02-27T23:59:00,0,ios,1.0.0
e_9c820217d1,u_075,c_e9909112,coupon__complete__expire,2026-02-27T23:59:00,0,android,1.1.0
e_4f3ef33318,u_065,c_2d54ae8b,coupon__complete__expire,2026-02-27T23:59:00,0,ios,1.1.0
e_6720e58817,u_043,c_8ffa3327,coupon__complete__expire,2026-02-27T23:59:00,0,ios,1.0.1
e_f127bce8d6,u_055,c_92e0e0ef,coupon__complete__expire,2026-02-27T23:59:00,0,ios,1.1.0
e_1ef45893f6,u_065,c_e4cb0dc7,coupon__complete__expire,2026-02-27T23:59:00,0,android,1.0.0
e_7c41371b38,u_028,c_2a17dc8d,coupon__view__detail,2026-02-28T00:18:16,45,ios,1.0.1
e_246b36d877,u_017,c_d560e7a5,coupon__complete__redeem,2026-02-28T00:32:33,33,ios,1.1.0
e_c589da3a94,u_068,c_7482536d,coupon__start__create,2026-02-28T02:14:56,20,ios,1.0.1
e_b889f340b3,u_068,c_7482536d,coupon__complete__create,2026-02-28T02:15:48,20,android,1.0.0
e_b7fa77613f,u_007,c_c580875e,coupon__view__detail,2026-02-28T03:19:47,3,ios,1.1.0
e_9120c084c5,u_068,c_ba15a4de,coupon__view__detail,2026-02-28T03:32:50,9,android,1.1.0
e_f2d85ecab1,u_028,c_68a82b67,coupon__complete__redeem,2026-02-28T04:28:22,13,ios,1.0.0
e_77bf8f9fd5,u_039,c_8cc7531b,coupon__start__create,2026-02-28T05:10:59,8,ios,1.0.0
e_31183f0706,u_039,c_8cc7531b,coupon__complete__create,2026-02-28T05:11:31,8,android,1.0.0
e_44eb6be3b4,u_007,c_f72e0f3b,coupon__view__detail,2026-02-28T05:29:54,9,android,1.1.0
e_a70c1870e9,u_028,c_64e0aa5f,coupon__view__detail,2026-02-28T05:30:06,4,ios,1.0.0
e_6ff9315849,u_001,c_12b61e98,coupon__start__create,2026-02-28T05:33:19,40,android,1.1.0
e_949458e378,u_001,c_12b61e98,coupon__complete__create,2026-02-28T05:34:24,40,android,1.1.0
e_f098f61cbe,u_029,c_32ebb7d5,coupon__view__detail,2026-02-28T06:17:27,0,ios,1.0.0
e_1fb67c2162,u_055,c_69d1ff59,coupon__view__detail,2026-02-28T06:35:41,6,ios,1.0.1
e_1d02d52e1e,u_040,c_afbb1c49,coupon__view__detail,2026-02-28T06:50:05,9,android,1.0.1
e_a1e82752be,u_041,c_e91be666,coupon__complete__redeem,2026-02-28T07:20:46,10,android,1.0.1
e_8520053e6d,u_075,c_5e228117,coupon__view__detail,2026-02-28T07:57:29,2,android,1.0.1
e_0b7b0461d3,u_020,c_19ae9585,coupon__view__detail,2026-02-28T07:59:23,7,ios,1.0.0
e_246a921180,u_067,c_f594cac5,coupon__complete__redeem,2026-02-28T08:00:59,41,android,1.0.0
e_6f3d0afb8f,u_023,c_6b877933,coupon__start__create,2026-02-28T08:06:46,40,ios,1.0.0
e_adb0065253,u_023,c_6b877933,coupon__complete__create,2026-02-28T08:07:45,40,ios,1.1.0
e_a22f870fcc,u_039,c_8cc7531b,coupon__view__detail,2026-02-28T08:25:34,8,android,1.0.1
e_6e0cba61ee,u_023,c_0c771cb3,coupon__start__create,2026-02-28T08:36:46,9,ios,1.1.0
e_067a89e28b,u_023,c_0c771cb3,coupon__complete__create,2026-02-28T08:37:59,9,ios,1.1.0
e_5e5dfeb388,u_072,c_0c0adb88,coupon__view__detail,2026-02-28T08:38:17,21,android,1.0.0
e_6ddc4acc45,u_036,c_dac0d85b,notification__send__expiry_reminder,2026-02-28T09:00:00,1,android,1.1.0
e_4784ad7f6f,u_069,c_0dd2ed25,notification__send__expiry_reminder,2026-02-28T09:00:00,7,android,1.0.0
e_02c3b6afb8,u_033,c_db0120c6,notification__send__expiry_reminder,2026-02-28T09:00:00,1,ios,1.1.0
e_8bba46bf6a,u_038,c_803476e7,notification__send__expiry_reminder,2026-02-28T09:00:00,7,ios,1.1.0
e_acb30a101e,u_079,c_e3d16a7f,notification__send__expiry_reminder,2026-02-28T09:00:00,7,ios,1.1.0
e_8087ba94b2,u_024,c_d12483bc,notification__send__expiry_reminder,2026-02-28T09:00:00,1,ios,1.0.0
e_878fe0470e,u_042,c_805692c6,notification__send__expiry_reminder,2026-02-28T09:00:00,7,ios,1.0.1
e_b0c2c624b7,u_068,c_c43b7eb2,notification__send__expiry_reminder,2026-02-28T09:00:00,1,ios,1.0.1
e_b68a00ff4a,u_034,c_3b84ddab,notification__send__expiry_reminder,2026-02-28T09:00:00,1,ios,1.0.1
e_4fd610f153,u_014,c_3e0118c0,notification__send__expiry_reminder,2026-02-28T09:00:00,1,android,1.1.0
e_2768a6609f,u_072,c_1598da3d,notification__send__expiry_reminder,2026-02-28T09:00:00,1,ios,1.0.0
e_ec9c9a052d,u_034,c_69eac42e,notification__send__expiry_reminder,2026-02-28T09:00:00,1,android,1.0.1
e_8d2fbb1a91,u_046,c_51360542,notification__send__expiry_reminder,2026-02-28T09:00:00,7,android,1.0.0
e_07e8163a93,u_075,c_2c4b786b,notification__send__expiry_reminder,2026-02-28T09:00:00,1,android,1.0.1
e_1fc7c81ae9,u_025,c_64dbb451,notification__send__expiry_reminder,2026-02-28T09:00:00,7,ios,1.0.1
e_cb1ad5e2e9,u_005,c_55a175a4,notification__send__expiry_reminder,2026-02-28T09:00:00,1,android,1.1.0
e_2d61727d0d,u_063,c_ac16742e,notification__send__expiry_reminder,2026-02-28T09:00:00,7,android,1.0.0
e_85d7578913,u_061,c_f4a4ac71,notification__send__expiry_reminder,2026-02-28T09:00:00,1,android,1.0.0
e_87f64ee5cc,u_027,c_c2d663ac,notification__send__expiry_reminder,2026-02-28T09:00:00,7,ios,1.0.0
e_a437086f90,u_020,c_19ae9585,notification__send__expiry_reminder,2026-02-28T09:00:00,7,ios,1.1.0
e_a67ea978b0,u_042,c_dc6b98c3,notification__send__expiry_reminder,2026-02-28T09:00:00,1,android,1.0.0
e_0b519875b1,u_036,c_dac0d85b,notification__open__expiry_reminder,2026-02-28T09:15:00,1,android,1.0.0
e_4aa6f7ce07,u_068,c_c43b7eb2,notification__open__expiry_reminder,2026-02-28T09:36:00,1,android,1.0.1
e_1cebd070e0,u_068,c_c43b7eb2,coupon__view__detail,2026-02-28T09:44:00,1,ios,1.1.0
e_0ce0b19840,u_016,c_8d67fa87,coupon__view__detail,2026-02-28T09:51:26,10,ios,1.0.1
e_7a3e91b2a5,u_061,c_f4a4ac71,notification__open__expiry_reminder,2026-02-28T09:52:00,1,ios,1.0.0
e_faffaf139b,u_061,c_f4a4ac71,coupon__view__detail,2026-02-28T10:02:00,1,ios,1.0.1
e_9b85171553,u_008,c_2a0f83ef,coupon__start__create,2026-02-28T10:17:10,13,android,1.0.1
e_281ad16333,u_008,c_2a0f83ef,coupon__complete__create,2026-02-28T10:18:27,13,android,1.0.1
e_4ad52cab8e,u_073,c_d9292b97,coupon__start__create,2026-02-28T10:20:54,48,ios,1.0.0
e_b127de1f11,u_073,c_d9292b97,coupon__complete__create,2026-02-28T10:22:12,48,android,1.0.1
e_4b73e16740,u_038,c_9846aeb5,coupon__complete__redeem,2026-02-28T10:53:00,4,android,1.0.0
e_fc93d297fc,u_043,c_512359bc,coupon__start__create,2026-02-28T11:04:27,18,android,1.0.1
e_709489d4dd,u_043,c_512359bc,coupon__complete__create,2026-02-28T11:05:26,18,android,1.1.0
e_d34627f7ac,u_073,c_6a8dc67d,coupon__start__create,2026-02-28T11:16:55,35,ios,1.1.0
e_66bbfe70cc,u_073,c_6a8dc67d,coupon__complete__create,2026-02-28T11:17:58,35,ios,1.1.0
e_04f4a4810c,u_067,c_f594cac5,coupon__view__detail,2026-02-28T11:19:32,41,android,1.1.0
e_33c4d2e2c6,u_034,c_69eac42e,notification__open__expiry_reminder,2026-02-28T11:25:00,1,android,1.1.0
e_47a83a0438,u_025,c_59c5e58d,coupon__view__detail,2026-02-28T11:33:57,0,ios,1.0.1
e_39cd894ffb,u_033,c_db0120c6,notification__open__expiry_reminder,2026-02-28T11:49:00,1,ios,1.0.1
e_0d749ad922,u_033,c_db0120c6,coupon__view__detail,2026-02-28T11:51:00,1,ios,1.0.1
e_c13630ad8e,u_072,c_1598da3d,notification__open__expiry_reminder,2026-02-28T11:52:00,1,android,1.1.0
e_a6d8e9d7de,u_072,c_1598da3d,coupon__view__detail,2026-02-28T12:10:00,1,android,1.0.1
e_8d96c6e9ae,u_066,c_8e28029e,coupon__view__detail,2026-02-28T12:16:25,10,ios,1.1.0
e_bca196bb52,u_043,c_31ed2249,coupon__view__detail,2026-02-28T12:16:59,28,ios,1.0.1
e_9b84ef22e9,u_030,c_ebd4b729,coupon__view__detail,2026-02-28T12:29:38,11,ios,1.1.0
e_63969198c2,u_069,c_947f69c7,coupon__view__detail,2026-02-28T12:41:52,5,android,1.1.0
e_263f2c7935,u_004,c_1c98b59e,coupon__view__detail,2026-02-28T13:40:52,18,android,1.0.0
e_18d65a71fa,u_045,c_5161c7ef,coupon__start__create,2026-02-28T14:19:12,49,android,1.1.0
e_6ccf419bc4,u_045,c_5161c7ef,coupon__complete__create,2026-02-28T14:19:41,49,android,1.0.1
e_f6ecd9f0af,u_007,c_f72e0f3b,coupon__view__detail,2026-02-28T15:28:58,9,ios,1.0.0
e_1a676fa0f1,u_071,c_f8e188bf,coupon__view__detail,2026-02-28T15:35:44,11,android,1.0.0
e_7efa5d458c,u_014,c_64288da1,coupon__start__create,2026-02-28T15:38:36,35,android,1.1.0
e_76eaa0c6bc,u_014,c_64288da1,coupon__complete__create,2026-02-28T15:39:14,35,ios,1.1.0
e_9f5127ed66,u_023,c_2b82837f,coupon__start__create,2026-02-28T15:59:02,51,ios,1.0.0
e_80276b2b66,u_023,c_2b82837f,coupon__complete__create,2026-02-28T15:59:34,51,android,1.0.1
e_1c094c16e9,u_048,c_2c3d549f,coupon__start__create,2026-02-28T16:23:19,35,ios,1.0.1
e_c03da47034,u_048,c_2c3d549f,coupon__complete__create,2026-02-28T16:23:57,35,android,1.0.0
e_d9c6de0cc0,u_074,c_b8a99c38,coupon__complete__redeem,2026-02-28T19:07:00,0,android,1.1.0
e_1496171dab,u_061,c_29bd7b96,coupon__complete__redeem,2026-02-28T20:18:00,2,ios,1.0.1
e_9478aca06c,u_076,c_7dbad6ed,coupon__view__detail,2026-02-28T20:18:19,5,android,1.0.1
e_a7ab9fd74d,u_072,c_fa368c88,coupon__view__detail,2026-02-28T20:51:10,29,android,1.1.0
e_9fde0469a7,u_032,c_3c4c2002,coupon__view__detail,2026-02-28T21:08:38,11,android,1.1.0
e_625ba18ac6,u_039,c_8cc7531b,coupon__view__detail,2026-02-28T21:56:35,8,ios,1.1.0
e_a9419560d2,u_075,c_358624b9,coupon__view__detail,2026-02-28T22:05:31,11,android,1.0.1
e_8a26b37ddb,u_065,c_c63ffcae,coupon__view__detail,2026-02-28T22:32:08,10,ios,1.0.1
e_6943c60aea,u_017,c_c60b2538,coupon__view__detail,2026-02-28T22:46:01,47,ios,1.0.0
e_0ae1812904,u_072,c_fa368c88,coupon__view__detail,2026-02-28T22:55:01,29,android,1.1.0
e_bfb8b39937,u_011,c_988951b9,coupon__view__detail,2026-02-28T23:51:22,42,android,1.0.1
e_97beced515,u_058,c_81f1b764,coupon__view__detail,2026-02-28T23:56:40,26,ios,1.1.0
e_6e7089ae20,u_078,c_2aab22f4,coupon__complete__expire,2026-02-28T23:59:00,0,ios,1.0.1
e_91e1bfa601,u_051,c_e6a4b085,coupon__complete__expire,2026-02-28T23:59:00,0,android,1.0.1
e_7e3683f1f9,u_051,c_57fd55d3,coupon__view__detail,2026-03-01T00:53:21,42,android,1.1.0
e_e23679d2f7,u_051,c_57fd55d3,coupon__view__detail,2026-03-01T01:20:50,42,ios,1.1.0
e_b2f40b64da,u_013,c_97f96afd,coupon__complete__redeem,2026-03-01T03:52:18,16,android,1.0.1
e_f9c506768d,u_075,c_1d7de442,coupon__view__detail,2026-03-01T05:20:18,25,ios,1.0.1
e_22f3d435d3,u_033,c_daf98c2e,coupon__complete__redeem,2026-03-01T07:17:36,12,android,1.1.0
e_049602dc4f,u_040,c_6d9f8cda,coupon__view__detail,2026-03-01T07:53:15,17,android,1.1.0
e_e6d0e0325c,u_027,c_ceda57c8,notification__send__expiry_reminder,2026-03-01T09:00:00,1,android,1.0.0
e_47788de06d,u_073,c_4c89c9eb,notification__send__expiry_reminder,2026-03-01T09:00:00,7,ios,1.0.0
e_a9a6d49985,u_029,c_e1740432,notification__send__expiry_reminder,2026-03-01T09:00:00,1,android,1.0.1
e_05eca72380,u_061,c_29bd7b96,notification__send__expiry_reminder,2026-03-01T09:00:00,1,ios,1.1.0
e_3dbb87e7a7,u_041,c_f767104e,notification__send__expiry_reminder,2026-03-01T09:00:00,1,ios,1.0.0
e_640193e6e8,u_039,c_77ddefa7,notification__send__expiry_reminder,2026-03-01T09:00:00,1,android,1.0.1
e_64571572a9,u_070,c_3dd0d270,notification__send__expiry_reminder,2026-03-01T09:00:00,7,android,1.0.0
e_e0eb4b98a2,u_047,c_cf8aa291,notification__send__expiry_reminder,2026-03-01T09:00:00,7,android,1.0.1
e_4370843b8b,u_036,c_734c777c,notification__send__expiry_reminder,2026-03-01T09:00:00,7,android,1.1.0
e_68d630f2f2,u_063,c_a95197bf,notification__send__expiry_reminder,2026-03-01T09:00:00,7,android,1.0.1
e_8d42b453d3,u_035,c_859a1219,notification__send__expiry_reminder,2026-03-01T09:00:00,1,ios,1.0.0
e_c41c7d0295,u_075,c_5e228117,notification__send__expiry_reminder,2026-03-01T09:00:00,1,ios,1.1.0
e_f0c705e880,u_010,c_ed55f06f,notification__send__expiry_reminder,2026-03-01T09:00:00,7,ios,1.0.0
e_290409f623,u_077,c_99b565f3,notification__send__expiry_reminder,2026-03-01T09:00:00,7,android,1.1.0
e_794bf9c32c,u_013,c_9b1b35ab,notification__send__expiry_reminder,2026-03-01T09:00:00,1,ios,1.1.0
e_b1e7d0694f,u_022,c_8ae2e512,notification__send__expiry_reminder,2026-03-01T09:00:00,1,android,1.0.0
e_82f5d0dd71,u_039,c_8cc7531b,notification__send__expiry_reminder,2026-03-01T09:00:00,7,ios,1.0.1
e_d5e47371a6,u_021,c_cc0be082,notification__send__expiry_reminder,2026-03-01T09:00:00,7,android,1.0.0
e_4b96614533,u_019,c_5891b518,notification__send__expiry_reminder,2026-03-01T09:00:00,7,ios,1.0.1
e_03a25ade23,u_038,c_55a3c866,notification__send__expiry_reminder,2026-03-01T09:00:00,7,ios,1.0.0
e_6617322e07,u_027,c_83d764b9,notification__send__expiry_reminder,2026-03-01T09:00:00,7,ios,1.1.0
e_aed84a5a58,u_061,c_29bd7b96,notification__open__expiry_reminder,2026-03-01T09:22:00,1,ios,1.0.0
e_6c82009cb2,u_061,c_29bd7b96,coupon__view__detail,2026-03-01T09:28:00,1,ios,1.0.1
e_6050786e86,u_039,c_8cc7531b,notification__open__expiry_reminder,2026-03-01T09:29:00,7,android,1.1.0
e_d541f9a13c,u_039,c_8cc7531b,coupon__view__detail,2026-03-01T09:32:00,7,ios,1.0.0
e_bbb45b1f5e,u_029,c_e1740432,notification__open__expiry_reminder,2026-03-01T10:02:00,1,ios,1.1.0
e_256b50e5a7,u_073,c_4c89c9eb,notification__open__expiry_reminder,2026-03-01T10:14:00,7,android,1.1.0
e_42ed0525b1,u_022,c_8ae2e512,notification__open__expiry_reminder,2026-03-01T10:54:00,1,android,1.0.1
e_ae853a0ac8,u_018,c_f76eb8ec,coupon__view__detail,2026-03-01T10:59:29,41,ios,1.0.1
e_d42918318c,u_022,c_8ae2e512,coupon__view__detail,2026-03-01T11:08:00,1,android,1.0.0
e_b48e6a5cf7,u_051,c_df156e18,coupon__view__detail,2026-03-01T11:23:51,47,ios,1.0.0
e_d16778aa4d,u_075,c_5e228117,notification__open__expiry_reminder,2026-03-01T11:43:00,1,android,1.0.1
e_39b3f80ca6,u_075,c_5e228117,coupon__view__detail,2026-03-01T11:55:00,1,android,1.1.0
e_7c38d6fb0d,u_080,c_edbf679e,coupon__view__detail,2026-03-01T12:13:18,34,ios,1.0.1
e_cf6fdb2e4a,u_028,c_248bf1ba,coupon__view__detail,2026-03-01T13:37:50,25,ios,1.0.0
e_89a637500e,u_046,c_2d654d35,coupon__view__detail,2026-03-01T13:51:23,13,android,1.0.0
e_20d2140ad5,u_002,c_bc34b4f2,coupon__view__detail,2026-03-01T14:56:32,2,android,1.0.1
e_bfbb01080c,u_071,c_f8e188bf,coupon__view__detail,2026-03-01T16:33:57,10,ios,1.1.0
e_fca84e2d84,u_039,c_ebfd877d,coupon__view__detail,2026-03-01T16:59:10,11,android,1.0.0
